55,2,1,Mammal,Tiger,Panthera tigris,APP I,,"South East Asia, South Asia, Russia, Afghanistan",EN,"Dangerous,Nocturnal","Tropical mangrove swamps, rain forests, wet evergreen, the semi-evergreen, deciduous forest, thorn forests, open grassland, savanna, taiga forests, rocky habitats, secluded den locations as caves, large hollow trees, dense vegetation.",A large orange-furred big cat with distinctive black stripes and a long tail. Many animals in trade are captive raised hybrids of multiple subspecies.,"DO NOT BUY tigers, their parts or derivative products. International trade or transport of tigers, their parts and derived products is illegal. Most countries also strictly regulate tiger trade and ownership. Tigers are dangerous, costly and difficult to keep. They do not make appropriate pets. Tiger derived medicines have no proven medicinal benefits. Disreputable tiger tourism operators have been linked to the trafficking, abuse and killing of tigers. Do not support operators that fail to be transparent about the source of their animals. Several thousand tigers are all that remain in the wild across the world. Report trade to trusted authorities.","INVESTIGATE. No legal international trade in live specimens, their parts and products is permitted. Any papers purporting to allow such trade are false or unlawful. National protections may also apply. Examine each case for further investigative leads.","Tiger skin, tiger derived medicines, tiger penis; tiger bones may by subsituted by lion bones in consignments",Sua (Thailand),"(adult) Length ~ 3m (from head to tail) Weight: 100-250kg
Females are smaller","Avoid handling unnecessarily and wear gloves.Request expert veterinary assistance. Animal should be under mild sedative for safety, contain and do not approach until veterinarians or expert handlers arrive.Tiger cubs (until 10 months) need to be fed milk every 3 to 4 hours; meat is slowly introduced.","Live as cubs for the pet trade. Parts including meat, bones, whiskers and penis for consumption and traditional medicines. Teeth and claws as jewelry, sometimes carved.","Pelts transported by vehicles, trains, boat and pack animals, sometimes hidden between fabric layers. Carcases (often frozen) in vehicles. Sedated cubs transported in luggage by air and vehicles.",,"animal,fur,orange,large,tail,black,white",,"Campylobacter, Cat Scratch disease, Cryptosporidiosis, Hook worm, Leptospirosis, Yersinia pestis (Plague), Q fever, Rabies, Ringworm infection, Roundworm, Salmonella, tapeworms, Toxoplasmosis",Low,1,6/17/2013 19:58,1,10/3/2015 16:50
5501,2,1,Product,Tiger Skin,Panthera tigris,APP I,,Asia,EN,,,Orange and brown fur with black stripes,DO NOT BUY. Tiger skin is a highly unsustainable product and from endangered species. Several thousand tigers are all that remain in the wild across the world and farming of tigers may only increase pressures on wild populations. Report trade.,"INVESTIGATE. No legal international trade in live specimens, their parts and products is permitted. Any papers purporting to allow such trade are false or unlawful. National protections may also apply. Examine each case for further investigative leads.",,Sua (Thailand),Varies,Avoid handling article. Handle evidence with sterile plastic gloves. Take a sample of the seizure including deceased articles before following your agency protocol.,"Rug/display, may also be used to make clothing or accessories","May be folded and smuggled inside luggage, bags or boxes. Sometimes packed under cloth or other material.",,"animal_product,trophy_ornament,pelt_leather,skin",,,,1,6/17/2013 19:58,1,10/3/2015 16:50
5502,2,1,Product,"Tiger Bones, Teeth, Claws & Penis",Panthera tigris,APP I,,Asia,EN,,,"Pale yellow or off-white in colour. Real tiger teeth usually have 1 or move grooves, Cannie teeth tend to crack when dry. Tiger claws are semi-circular in shape. Barbs are hardly visible on genuine tiger penis, brownish yellow when dry.","DO NOT BUY products that are or contain tiger bones, teeth, claws or tiger penis. Trade in these products are highly unsustainable. It is illegal to transport these products internationally. Report trade to trusted authorities.","INVESTIGATE. No legal international trade in live specimens, their parts and products is permitted. Any papers purporting to allow such trade are false or unlawful. National protections may also apply. Examine each case for further investigative leads.",Tiger derived medicines,Sua (Thailand),"Bones vary in sizes, Canine Length 7.4 - 9cm, Claws Length <12.7cm Tiger Penis Actual size 4cm, Dry length 2cm",Avoid handling product. Handle evidence with sterile plastic gloves. Take a sample of the seizure including deceased articles before following your agency protocol.,"As ingredients for traditional Asian medicine, jewelry, ornaments, amulets.","May be smuggled inside luggage, bags or boxes. Bones may be packed with cattle bones or with bones of other cats. Smuggled by vehicles or pack animals.",,"animal_product,medicine, trophy_ornament,meat, bone, powder,tooth, claw, paw",,,,1,6/17/2013 19:58,1,10/3/2015 16:50
61,2,0,Mammal,Fishing Cat,Prionailurus viverrinus,APP II,,"South Asia, South East Asia, Taiwan",VU,Nocturnal,"Areas of wetland such as swamps, marshy areas, tidal creeks, and mangrove areas","A moderately small feline with a olive-grey pelt that also has black stripes running down from the top of the neck. The fishing cat has a stocky, long body with somewhat short legs, a short tail, and a broad head. This animal is a strong swimmer and preys upon fish.","DO NOT BUY. Fishing cats are considered an vulnerable species due to habitat loss, habitat degradation, and hunting for food, medicine, and fur.",INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,"Rusty-spotted cat, flat-headed cat, and leopard cat",,Length ~ 65-85 cm   Weight  ~ 6-12 kgs,Avoid handling animal unnecessarily. Request expert veterinary assistance. Biting and scratch risk. Caution should always be used to avoid injury. Animal should be under mild sedative for safety. Contain and do not approach until veterinarians or expert handlers arrive.,"Live animal, medicine, fur, meat, and trophies.","Smuggled in closed boxes hidden in vehicles. Often transported by car, but shipments could also pass over sea or air.",,"animal,fur,grey,medium,tail,black",,"Campylobacter, Cat Scratch disease, Cryptosporidiosis, Hook worm, Leptospirosis, Yersinia pestis (Plague), Q fever, Rabies, Ringworm infection, Roundworm, Salmonella, tapeworms, Toxoplasmosis",High,1,6/19/2013 19:41,4,3/29/2016 3:24
64,2,0,Mammal,Binturong,Arctictis binturong,APP III,,South and South East Asia,VU,Nocturnal,"Confined to tall forests, forested plains and hills, foothills and shady hills, reserved forests, ground altitude of 60 m, in valleys at altitudes 220-280 m, other elevations of 580-1,190 m, evergreen forest, secondary forest (palm estate)","Long coarse black fur with some white or red hairs, lighter fur found mostly on head, making head lighter than the body, round ears with white edge and long tufts of hair at ends. They have a long prehensile tail with thick hair at the base.","DO NOT BUY Binturongs, their parts or derivative products. International trade or transport of Binturongs, their parts and derived products is illegal. Most countries also strictly regulate Binturong trade and ownership. Binturong derived medicines have no proven medicinal benefits. Disreputable Binturong tourism operators have been linked to the trafficking, abuse, and killing of Binturongs. Do not support operators that fail to be transparent about the source of their animals. Report trade to trusted authorities.",EXAMINE. International trade is regulated. National protection laws apply in at least one country. Examine all permits carefully and report to authorities if necessary.,,"Bearcat, Palawan Binturong.",Length ~175cm (head to tail tip) Weight ~10kg,Avoid handling animal unnecessarily. Request expert veterinary assistance. Animal should be mildly sedated for safety. Contain and do not approach until veterinarians or expert handlers arrive.,"Pelts/skins and as live animal as for the pet trade. In some areas, harvested for meat.",Often smuggled as juveniles hidden in bags or in vehicles. Also smuggled with fake permits purporting to allow trade.,,"animal,fur,black,large,tail,white",,"Tularemia, Rabies, Tuberculosis, Leptospirosis.",Medium,1,6/19/2013 20:55,4,3/28/2016 5:45
75,2,0,Reptile,Jagged-shelled Turtle,Cuora mouhotii,APP II,,"China, India, Lao People's Democratic Republic, Myanmar, Viet Nam",EN,,"Terrestrial area with lots of ground litter, only slightly aquatic.",A small freshwater turtle with 3 distinct keels (ridges) on the shell (carapace) and very jagged rear of shell. Colors range from light brown to dark brown. The head and limbs range in color from yellowish to reddish to brownish.,DO NOT BUY jagged-shelled turtles. This species is considered endangered and its trade is regulated.,INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,"Pans Box turle, Chinese Three-striped Box Turtle, South Asian Box Turtle","Keel-backed Terrapin, Keeled Box Turtle",Length ~21cm (carapace),"Avoid handling animal unnecessarily. Handle with extreme care: egg yolks are easily broken in the female's body during rough handling or transport. Egg-carrying females are characterized by a higher carapace, or upper shell. Specimens in trade can have their shells broken and be internally wounded. These are very difficult to save and require expert veterinary assessment, which may call for specialized care.During handling and shipment, they maybe deliberately fasted to avoid production of faeces in the container and will not survive long without any food so it is essential these animals are placed in specialized veterinary care immediately. Ensure ventilation, but do not remove until a better holding environment can be found. Suspected captive bred or non-native specimens should not be released into the wild.","Live animals in et trade, meat and traditional Asian medicine.","Shipped by truck, boat and air freight. Specimens are often transported in plastic sacks. Specimens can be transported live or their eggs. Often concealed on persons or in luggage. Counterfeit documents purporting the legal shipment are common.",,"animal,scales,brown,small,yellow,red,tail,shell",,"Bacterial infections: Salmonellosis, Aeromonasis, Campylobacteriosis, Pseudomonas, Mycobacterium spp.",Low,1,6/19/2013 23:57,4,3/29/2016 4:03
81,2,0,Bird,Red and Blue Lory,Eos histrio,APP I,,Indonesia,EN,Nocturnal,"Mangroves, forests, coconut grove, plantations.","Bright red and blue colored medium sized bird, with short, downward pointing beak. The blue wraps around the breast and the back in a band. Blue is also seen in stripes from the beak, to the eyes and down to the blue band.",DO NOT BUY the Red and Blue and other endangered Lorikeets. Trapping for the pet trade on top of shrinking habitats is pushing the Red and Blue Lorikeet towards extinction. It is illegal to trade or transport these birds or their eggs internationally. Report trade to trusted authorities.,"INVESTIGATE. No legal international trade in live specimens, their parts and products is permitted. Any papers purporting to allow such trade are false or unlawful. National protections may also apply. Examine each case for further investigative leads.","Red Lorikeet, Blue-eared Lory, Violet-necked Lory, Black-winged Lory, Blue-streaked Lory","Nuri Sangir (Red & Blue Lory, Indonesia), Lori de Sangir (Spanish), Red and Blue Lorikeet",(adult) Length 24-30cm (head to tail tip) Weight: 150-220g,"Avoid handling animal unnecessarily. Always wear gloves and a mask when handling birds. Lorikeets don't always get along with other birds in captivity; they can become very aggressive if they think their territory or perceived possessions are threatened. Lorikeets can be kept in a cage covered by a cloth. Keep away from dogs. Do not give alcohol, avocado, chocolate, asparagus, eggplant, cabbage, caffeine products, junk food, milk and cream, raw potato, or rhubarb (including the leaves).",Harvested extensively for the pet trade.,"Birds are commonly trafficked as eggs or as sedated animals. Sometimes secreted on the smuggler's body in specially made pockets/pouches. Also found in suitcases, usually packed tightly into small plastic or cardboard cylinders/pipes. Also transported in cages, usually covered, by boat or land vehicle.",,"animal,feathers,red,small,beak,wings,tail,blue",,"Psittacosis, Salmonella, Campylobacter, Newcastle disease, Avian TB, Allergic Alveolitis, West Nile virus, avian influenza, Mycobacterium, Aspergillus fumigatus.",Medium,1,6/23/2013 21:09,4,3/29/2016 4:41
87,2,0,Mammal,Sun Bear,Helarctos malayanus,APP I,,"South East Asia, India, China",VU,"Dangerous,Nocturnal","Larger areas of native forest, tropical rainforest and tropical dry forest.","The smallest species of bear, with very short hair and short ears.  They have a distinctive marking on their chest, which varies greatly among individuals, from an orange, yellow, or white sun to a U-shape or an amorphous blotch sprinkled with black speckles. They have bowed-in front feet. They have long front claws and hairless soles on their feet.  Their tongue and canine teeth are especially long.","DO NOT BUY Sun Bears, their parts or derivative products. International trade or transport of Sun Bear, their parts and derived products is illegal. Most countries also strictly regulate Sun Bear trade and ownership. Disreputable Sun Bear tourism operators and bear farming have been linked to the trafficking, abuse and killing of Sun Bears. Do not support operators that fail to be transparent about the source of their animals. Report trade to trusted authorities.","INVESTIGATE. No legal international trade in live specimens, their parts and products is permitted. Any papers purporting to allow such trade are false or unlawful. National protections may also apply. Examine each case for further investigative leads.","Asiatic Black Bear, American Black Bear",Malayan Sun Bear,Length ~100-150 cm (head to tail tip) Shoulder height~70cm Weight ~30-80 kg,"Avoid handling unnecessarily. Beware as the animal is highly dangerous. Request expert veterinary assistance. Animal should be under sedative for safety, contain and do not approach until veterinarians or expert handlers arrive. Take a sample of the seizure (including deceased articles) before following your agency's protocol.","Live animals as pets, stuffed animals and skin as trophies, meat for food, claws, and teeth, paws rendered for oil, bear gall bladders and bile products used in traditional medicines.","Live animals smuggled in covered cages under heavy sedation. Parts frozen. Bile can be still in gall bladders, or extracted and transported in liquid or frozen form.",,"animal,fur,black,large,tail,yellow,white","IUCN redlist; Garshelis, D. L.  2009. Family Ursidae (bears). Pages 448â€“497 in D.E. Wilson, and R.A. Mittermeier, editors. Handbook of the mammals of the world, vol 1, Carnivores. Lynx Edicions, Barcelona, Spain.","Trichinella, Vitamin A toxicity (when ingesting liver, bile or undercooked meat).",Low,1,6/24/2013 2:49,4,3/29/2016 6:07
90,2,0,Mammal,Indian Pangolin,Manis crassicaudata,APP I,,"South Asia, China",EN,Nocturnal,Forest and forest edges/shrubs throughout its range.,An anteater with a small conical head. Pangolins are covered from head to toe with many rows of scales. The Indian pangolin's scales vary in color based on the environment surrounding it. The skin is usually grey. The scales which cover the body are movable. The snout is long and narrow and the eyes are very small. The tail on the Indian pangolin is very thick.,DO NOT BUY pangolins or any derivative products. Trade in pangolins is highly unsustainable. Pangolin consumption has no proven medicinal benefit. It is illegal to transport pangolins or their parts internationally. Report trade to trusted authorities.,"INVESTIGATE. No legal international trade in live specimens, their parts and products is permitted. Any papers purporting to allow such trade are false or unlawful. National protections may also apply. Examine each case for further investigative leads.","Palawan/Philippine Pangolin, Chinese Pangolin, Sunda Pangolin, Tree Pangolin, Long-tailed Pangolin, Giant Pangolin, Ground Pangolin; Pangolin scales, Pangolin derived medicines",Thick-tailed Pangolin,Length ~120cm (head to tail tip) Weight ~10kg,Many illegally obtained pangolins are transported in mesh bags or rice sacks or nets. It is advisable not to remove the pangolin from these. Sacks/nets can be lightly sprinkled with water to help the animals remain cool. Never transport in plastic or other non-ventilated bags. Juveniles separated from mother need warmth and immediate veterinary care. Keep away from noise and potential predators (especially dogs). Pangolins should be released as soon as possible but only in their native range and ideally in a protected area. They should not be kept more than 24 hours unless large quantities of ants or termites can be provided. Never try to unroll a curled pangolin by force.,"Commonly as live animals. Also as meat, fetuses, dried fetuses, leather, scales, and ground powder medicine.","Live transported in sacks / nets by boat and land vehicle (car and truck). Often hidden under or behind legal cargo. Frozen by container in a ship. Can be labeled as other frozen products. Scales in sacks / containers, hidden among plastic.",,"animal,scales,grey,medium,tail",,"Tularemia, Mycobacterium bovis, leptospirosis",Medium,1,6/24/2013 3:16,4,3/29/2016 3:58
91,2,1,Mammal,Sunda pangolin,Manis javanica,APP I,,South East Asia,CR,Nocturnal,Forest and forest edges/shrubs throughout its range.,An anteater with a small conical head. Pangolins are covered from head to toe with many rows of scales. The Malayan Pangolin's scales are brown and the underbelly is whitish. The skin is usually grey. The scales which cover the body are movable. The snout is long and narrow and the eyes are very small. The tail is long and narrow.,DO NOT BUY Pangolins or any derivative products. Trade in Pangolins is highly unsustainable. Pangolin consumption has no proven medicinal benefit. It is illegal to transport Pangolins or their parts internationally. Report trade to trusted authorities.,"INVESTIGATE. No legal international trade in live specimens, their parts and products is permitted. Any papers purporting to allow such trade are false or unlawful. National protections may also apply. Examine each case for further investigative leads.","Palawan/Philippine Pangolin, Chinese Pangolin, Indian Pangolin, Tree Pangolin, Long-tailed Pangolin, Giant Pangolin, Ground Pangolin; Pangolin scales, Pangolin derived medicines",Malayan Pangolin,Length ~80cm (head to tail tip) Weight ~2.0kg,"Many illegally obtained Pangolins are transported in mesh bags or rice sacks or nets. It is advisable not to remove the pangolin from these.Sacks/nets can be lightly sprinkled with water to help the animals remain cool.Never transport in plastic or other non-ventilated bags. Juveniles separated from mother need warmth and immediate veterinary care. Keep away from noise and potential predators (especially dogs). Pangolins should be released as soon as possible but only in their native range and ideally in a protected area. They should not be kept more than 24hrs, unless large quantities of ants or termites can be provided. Never try to unroll a curled pangolin by force.","Commonly as live animals. Also as meat, fetuses, dried fetuses, leather, scales, and ground powder medicine.","Live transported in sacks / nets by boat and land vehicle (car and truck). Often hidden under or behind legal cargo. Frozen by container in a ship. Can be labeled as other frozen products. Scales in sacks / containers, hidden among plastic.",,"animal,scales,brown,medium,tail,orange",,"Tularemia, Mycobacterium bovis, leptospirosis",Medium,1,6/25/2013 0:22,1,11/17/2015 11:01
93,2,0,Mammal,Chinese Pangolin,Manis pentadactyla,APP I,,"South Asia, South East Asia",CR,Nocturnal,Forest and forest edges/shrubs throughout its range.,"An anteater with a small conical head. Pangolins are covered from head to toe with many rows of scales. The Chinese Pangolin is bronze in color with a round body, overlapping scales with hair, small eyes, narrow mouth, pointed head, plump nose, nostrils at nose tip and long sharp claws.",DO NOT BUY Pangolins or any derivative products. Trade in Pangolins is highly unsustainable. Pangolin consumption has no proven medicinal benefit. It is illegal to transport Pangolins or their parts internationally. Report trade to trusted authorities.,"INVESTIGATE. No legal international trade in live specimens, their parts and products is permitted. Any papers purporting to allow such trade are false or unlawful. National protections may also apply. Examine each case for further investigative leads.","Palawan/Philippine Pangolin, Sunda Pangolin, Indian Pangolin, Tree Pangolin, Long-tailed Pangolin, Giant Pangolin, Ground Pangolin; Pangolin scales, Pangolin derived medicines",,Length ~130cm (head to tail tip) Weight ~2.5kg,"Many illegally obtained Pangolins are transported in mesh bags or rice sacks or nets. It is advisable not to remove the pangolin from these.Sacks/nets can be lightly sprinkled with water to help the animals remain cool.Never transport in plastic or other non-ventilated bags. Juveniles separated from mother need warmth and immediate veterinary care. Keep away from noise and potential predators (especially dogs). Pangolins should be released as soon as possible but only in their native range and ideally in a protected area. They should not be kept more than 24 hours, unless large quantities of ants or termites can be provided. Never try to unroll a curled Pangolin by force.","Commonly as live animals. Also as meat, fetuses, dried fetuses, leather, scales, and ground powder medicine.","Live transported in sacks / nets by boat and land vehicle (car and truck). Often hidden under or behind legal cargo. Frozen by container in a ship. Can be labeled as other frozen products. Scales in sacks / containers, hidden among plastic.",,"animal,scales,brown,medium,tail,orange",,"Tularemia, Mycobacterium bovis, leptospirosis",Medium,1,6/25/2013 0:42,4,3/28/2016 8:57
97,2,0,Reptile,King Cobra,Ophiophagus hannah,APP II,,"South Asia, South East Asia, China",VU,"Dangerous,Poisonous","Mangroves, agricultural areas, bamboo thickets and forests, usually near streams.",The longest of all venomous snakes. The head is flattened and broad. The neck features a distinct hood which can be enlarged when the snake feels threatened. Easily distinguishable by it size. Colors range from brown to black sometimes with yellow bands. The underbelly is usually cream to yellow in color.,DO NOT BUY King Cobras. The international trade is regulated and the animal is extremely dangerous.,INVESTIGATE. International trade is highly regulated and requires a CITES permit. Examine all documentation and report to authorities.,Other cobra species,,Length ~2.5-5.5m Weight ~kg,"Avoid handling animal unnecessarily. Advise caution, as the animal is highly dangerous. Request expert veterinary assistance. Contain and do not approach until veterinarians or expert handlers arrive.","Harvested for its skin, meat and bile for use in traditional Asian medicine. Live for use in zoos and shows.",Often transported in sacks. Also transported as juveniles and eggs.,,"animal,scales,brown,large,black,white,yellow,tail,shell",,"Bacterial infections: Salmonellosis, Aeromonas, Edwardsiella, campylobacter, pseudomonas, Mycobacterium ulcerans, E. coli",Low,1,6/25/2013 1:44,4,3/29/2016 4:05
